title,link,description,comp_name,address,email,telephone_number,keywords,contact_person,type_or_sector,founded_year,revenue,funding,headquarters,No_of_employees,company_status,address_confidence,tp_confidence,headquarters_confidence,contact_confidence,Total_confidence
Fujitsu Global : Fujitsu Global IT services and solutions,https://www.fujitsu.com/global/,Fujitsu provides innovative IT services and products globally. Find more about why we're the perfect digital transformation partner for your business. ,fujitsu,"['118 Talavera Rd Macquarie Park, NEW SOUTH WALES, 2113 Australia', 'https://www.dnb.com/business-directory/company-profiles.fujitsu_australia_ltd.60f31fe5a32fb302ded50938bdd96fa7.html']","['askus@au.fujitsu.com', 'https://www.crunchbase.com/organization/fujitsu-australia']","['+613-5520-5820', 'https://www.fujitsu.com/cn/about/resources/socialmedia/accounts/japan/index.html']","['fujitsu limited fujitsu', 'fujitsu smb cloud 应用领域 business management fujitsu', 'fujitsu customers', 'fujitsu data', 'fujitsu cloud service', 'fujitsu hybrid it', 'fujitsu business', 'local fujitsu cloud services', 'fujitsu products', 'fujitsu group']","[['AIDAN MICHAEL WALSH', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.fujitsu_australia_ltd.60f31fe5a32fb302ded50938bdd96fa7.html']","['IT - Software, Utilities', 'from_classification_model']","['1973', 'https://www.crunchbase.com/organization/fujitsu-australia']","['$666.31 million USD', 'https://www.dnb.com/business-directory/company-profiles.fujitsu_australia_ltd.60f31fe5a32fb302ded50938bdd96fa7.html']",None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/fujitsu-australia']",None,"['Private', 'https://www.crunchbase.com/organization/fujitsu-australia']",0.0,0.25,0.0,0.0,0.0625
Shortcuts | Salon Business Management Software in Australia ...,https://www.shortcuts.com.au/,Shortcuts lets you streamline your business with leading appointment booking & management software for salon  spa & barbershop owners in Australia & NZ. Call us!,shortcuts,"['Level  2 , South Tower 10 Browning Street South Brisbane Qld 4101 Australia', 'https://www.shortcuts.com.au/contact/']","['tara@zingcoach.com.au', 'https://www.shortcuts.com.au/resources/how-to-successfully-run-a-seamless-business/']","['0800 555 650', 'https://www.shortcuts.com.au/contact/']","['new clients', 'more clients', 'clients', 'new business', 'many clients', 'other clients', 'client history', 'client information', 'client visits', 'retail clients']","['Jo Burgess', 'founder(s)', 'https://www.crunchbase.com/organization/shortcuts-software']","[['BeautyFashionInformation TechnologyService IndustrySoftware'], 'https://www.crunchbase.com/organization/shortcuts-software']","['1993', 'https://www.crunchbase.com/organization/shortcuts-software']","['$212.53 million USD', 'https://www.dnb.com/business-directory/company-profiles.shortcuts_software_pty_ltd.48264dcffd83b30eee32d8be64be95ea.html']",None,"[' South Brisbane, Queensland, Australia', 'https://www.crunchbase.com/organization/shortcuts-software']",None,"['Private', 'https://www.crunchbase.com/organization/shortcuts-software']",1.0,0.25,0.375,0.0,0.40625
Educational Toys | Buy Educational Toys Online Australia ...,https://www.edresources.com.au/,We have the widest range of educational toys online in Australia! Buy your educational toys at Ed Resources & you will save massively across our range of high quality brands. Buy online & save!,edresources,None,"['help@edrolo.com.au', 'https://www.crunchbase.com/organization/edrolo']",None,"['colour pencils', 'chunky colour pencil', 'galaxy bath bomb chunky colour pencil', 'water colour sets', 'colour', 'lyra rembrandt polycolor pencils', 'coloured pencil', 'assorted colours', 'zippay lyra rembrandt polycolor pencils', 'polycolor pencils']","['Ben Sze', 'founder(s)', 'https://www.crunchbase.com/organization/edrolo']","[['E-LearningEdTechEducationSecondary Education'], 'https://www.crunchbase.com/organization/edrolo']","['2013', 'https://www.crunchbase.com/organization/edrolo']",None,None,"[' Fitzroy, Victoria, Australia', 'https://www.crunchbase.com/organization/edrolo']",None,"['Private', 'https://www.crunchbase.com/organization/edrolo']",0.0,0.0,0.0,0.0,0.0
JCurve Solutions: Business Software Solutions to Empower ...,https://www.jcurvesolutions.com/,We're all more successful together. JCurve Solutions (ASX: JCS) delivers cloud business software that helps companies build  grow  and succeed._We're all more successful together. JCurve Solutions (ASX: JCS) delivers cloud business software that helps companies build  grow  and succeed._Cloud ERP & TEMS software solutions that mimimise inefficiencies  reduce costs and empower growth for Australian and New Zealand businesses.,jcurvesolutions,"['Level  8 , 9 Help Street, Chatswood, NSW Australia 2067', 'https://www.jcurvesolutions.com/terms-and-conditions/']","['info@jcurvesolutions.com', 'https://www.jcurvesolutions.com/']","['+61 2 9467 9200', 'https://www.jcurvesolutions.com/erp/services/netsuite-review/']","['jcurve erp cloud business software', 'erp jcurve cloud erp', 'jcurve erp small business software', 'erp business management software', 'erp business', 'erp consultant jcurve erp', 'cloud erp small business software', 'erp small business software', 'several erp business management systems', 'cloud erp business management software']","[['STEPHEN CANNING', 'Chief Executive Officer'], 'https://www.dnb.com/business-directory/company-profiles.jcurve_solutions_ltd.4daf5272c481f79b6e5bcb9cd5dd475b.html']","[['Information TechnologySoftware'], 'https://www.crunchbase.com/organization/jcurve-solutions-limited']","['1997', 'https://www.crunchbase.com/organization/jcurve-solutions-limited']","['$7.34 million USD', 'https://www.dnb.com/business-directory/company-profiles.jcurve_solutions_ltd.4daf5272c481f79b6e5bcb9cd5dd475b.html']",None,"[' Chatswood, New South Wales, Australia', 'https://www.crunchbase.com/organization/jcurve-solutions-limited']",None,"['Private', 'https://www.crunchbase.com/organization/jcurve-solutions-limited']",1.0,0.375,0.0,0.0,0.34375
Paperless Solutions - Formitize - You've come to the right place,https://www.formitize.com/,Formitize is a mobile business solution to help you improve operational efficiencies and get paperless! Powering thousands of small businesses globally,formitize,"['11 RODEO RD GREGORY HILLS, NEW SOUTH WALES, 2557 Australia', 'https://www.dnb.com/business-directory/company-profiles.the_trustee_for_formitize_unit_trust.0aef6aca8daee3b803bcc1914c0e0c02.html']","['info@formitize.com', 'https://www.crunchbase.com/organization/formitize']","['+61 1300 552 008', 'https://www.formitize.com/']","['formitize formitize', 'formitize management portal formitize tip', 'formitize job management', 'formitize formitize case study', 'formitize solutions', 'formitize service', 'formitize management portal', 'business solution', 'formitize paperless business solution', 'paperless business solutions']","[['Charles Fraser KELLY', ' director'], 'https://opencorporates.com/companies/nz/7744659']","[['AppsCRMInformation TechnologyMobile'], 'https://www.crunchbase.com/organization/formitize']","['Jun 30, 2012', 'https://www.crunchbase.com/organization/formitize']","['$1.99 million USD', 'https://www.dnb.com/business-directory/company-profiles.the_trustee_for_formitize_unit_trust.0aef6aca8daee3b803bcc1914c0e0c02.html']",None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/formitize']",None,"['Private', 'https://www.crunchbase.com/organization/formitize']",0.0,0.375,0.0,0.0,0.09375
National Industry Insights Report |,https://nationalindustryinsights.aisc.net.au/,,nationalindustryinsights.aisc.net.au,None,"['media@industry.gov.au', 'https://www.crunchbase.com/organization/ausindustry']",None,None,None,"[['ConsultingInformation TechnologyLegal'], 'https://www.crunchbase.com/organization/ausindustry']","['1898', 'https://www.crunchbase.com/organization/ausindustry']",None,None,"[' Perth, Western Australia, Australia', 'https://www.crunchbase.com/organization/ausindustry']",None,"['Private', 'https://www.crunchbase.com/organization/ausindustry']",0.0,0.0,0.0,0.0,0.0
Payapps | Construction Progress Payment Software,https://au.payapps.com/,Simple solutions are good solutions. That’s why Payapps have developed an advanced construction payment management tool to boost contractor efficiency and reduce risks in payment claims.,au.payapps,"['9/360 COLLINS STREET MELBOURNE, VICTORIA, 3000 Australia', 'https://www.dnb.com/business-directory/company-profiles.payapps_pty_ltd.41f1a65be94b77eacc68a434860503c3.html']","['marketing@payapps.com', 'https://www.crunchbase.com/organization/payapps']","['+61 411 965 155', 'https://au.payapps.com/blog/2017/10/17/progressclaim-and-zuuse-merger/']","['construction industry payment disputes', 'australian construction industry contractors', 'payment claim', 'construction payment application integration', 'construction projects', 'financial construction technology', 'construction businesses', 'construction software', 'payment claims processing system', 'construction industry news']","['Lincoln Easton', 'founder(s)', 'https://www.crunchbase.com/organization/payapps']","[['AppsInformation TechnologyMobilePaymentsSoftware'], 'https://www.crunchbase.com/organization/payapps']","['2011', 'https://www.crunchbase.com/organization/payapps']","['$1.96 million USD', 'https://www.dnb.com/business-directory/company-profiles.payapps_pty_ltd.41f1a65be94b77eacc68a434860503c3.html']",None,"[' Melbourne, Victoria, Australia', 'https://www.crunchbase.com/organization/payapps']",None,"['Private', 'https://www.crunchbase.com/organization/payapps']",0.375,0.25,0.0,0.0,0.15625
3D Users - 3D Users,http://3dusers.com.au/,Think Ease  Think Freedom  Think 3D Reporting Think about your work lifestyle  is it efficient? Do you use pen and paper? Are your reports produced for your client quickly? Do you meet deadlines with ease or do you struggle to meet them? What is your work and lifestyle balance like? We want to help you …,3dusers,"['42 Ferny Avenue, Surfers Paradise, QLD 4217', 'http://3dusers.com.au/feed/']","['bh@hotdoc.com.au', 'https://www.crunchbase.com/organization/hotdoc']","['+612 425 223 008', 'http://3dusers.com.au/about/']","['3d inspection system', '3d inspection system users', '3d users', '3d users au', '3d consulting support', 'inspection system', '3d suport', '3d users conference', '3d inspection systems', '3d inspection system bi-annual 3d users conference']","['Simon Holland', 'founder(s)', 'https://www.crunchbase.com/organization/hotdoc']","[['Health CareMedicalSaaSSchedulingSoftware'], 'https://www.crunchbase.com/organization/hotdoc']","['Jul 27, 2012', 'https://www.crunchbase.com/organization/hotdoc']","['$713,000 USD', 'https://www.dnb.com/business-directory/company-profiles.alpha_building_services_pty_ltd.5e59730bb0d0d849d3d2babdc8f7510c.html']",None,"[' Melbourne, Victoria, Australia', 'https://www.crunchbase.com/organization/hotdoc']",None,"['Private', 'https://www.crunchbase.com/organization/hotdoc']",0.25,0.25,0.0,0.0,0.125
CSSP: Home,https://cssp.biz/,,cssp.biz,"['33 Warwick Street, Walkerville South Australia 5081', 'https://cssp.biz/cheops-full-day-training-courses-2020/']","['info@cssp.biz', 'https://cssp.biz/contact-us/']","['+61 (08) 8139 1900', 'https://cssp.biz/about-us/locations/']","['construction management software solutions', 'construction management software', 'construction software companies', 'construction industry software development', 'construction software', 'jobpower construction management software', 'business management software', 'cheops construction management software customers', 'enterprise construction software', 'project management software']","[['Peter Duff ', 'Business Development Manager ..._LinkedIn'], 'from linkedin search google']","['IT - Software, Finance and insurance', 'from_classification_model']",None,None,None,None,None,None,0.25,0.25,0.0,0.0,0.125
SPM Assets,https://www.spmassets.com/,"Make property lifecycle asset management easier and clearer with our proven software and service solutions.
",spmassets,"['PO Box 300 -081 Albany, Auckland 0752 New Zealand', 'https://www.spmassets.com/contact']","['info@spmassets.com', 'https://www.crunchbase.com/organization/spm-assets']","['+64 9 921 4070', 'https://www.spmassets.com/contact']","['asset management software', 'spm assets software', 'property asset management', 'spm assets software bnz', 'asset management projects', 'asset management work', 'property asset management approaches', 'asset management plans', 'advanced asset management software', 'strategic asset management']","[['Christopher Harry JENKINS', ' director'], 'https://opencorporates.com/companies/nz/7208393']","[['Asset ManagementFacilities Support ServicesService Industry'], 'https://www.crunchbase.com/organization/spm-assets']","['May 1, 2001', 'https://www.crunchbase.com/organization/spm-assets']",None,None,"[' Mairangi Bay, Auckland, New Zealand', 'https://www.crunchbase.com/organization/spm-assets']",None,"['Private', 'https://www.crunchbase.com/organization/spm-assets']",0.25,0.75,0.75,0.0,0.4375
Webber Insurance Services: Business Insurance Broker ...,https://www.webberinsurance.com.au/,Award Winning insurance broker specialising in small business and professional indemnity insurance. Get professional advice or a quote today1300 932 237.,webberinsurance,"['U3 69 Fullarton Rd Kent Town, SOUTH AUSTRALIA, 5067 Australia', 'https://www.dnb.com/business-directory/company-profiles.the_trustee_for_the_webber_insurance_unit_trust.95e6886a99ec378a3de903c3096d8fef.html']","['contact@professionalindemnityinsurance.com.au', 'https://www.crunchbase.com/organization/professionalindemnityinsurance-com-au']","['1300 668 553', 'https://www.webberinsurance.com.au/designmatters']","['business insurance', 'business interruption insurance', 'it liability insurance quote request insurance advice', 'tradesman insurance quote request management liability insurance', 'business valuations cyber insurance quote request', 'insurance additional information building inspector insurance', 'medical indemnity insurance architect insurance specialist', 'insurance policies', 'contractors insurance webber insurance services financial services guide', 'webber insurance']","['David Green', 'founder(s)', 'https://www.crunchbase.com/organization/professionalindemnityinsurance-com-au']","[['InsuranceInsurTech'], 'https://www.crunchbase.com/organization/professionalindemnityinsurance-com-au']","['2014', 'https://www.crunchbase.com/organization/professionalindemnityinsurance-com-au']","['$4.34 million USD', 'https://www.dnb.com/business-directory/company-profiles.the_trustee_for_the_webber_insurance_unit_trust.95e6886a99ec378a3de903c3096d8fef.html']",None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/professionalindemnityinsurance-com-au']",None,"['Private', 'https://www.crunchbase.com/organization/professionalindemnityinsurance-com-au']",0.75,0.25,0.0,0.0,0.25
