title,link,description,comp_name,address,email,telephone_number,keywords,contact_person,type_or_sector,founded_year,revenue,funding,headquarters,No_of_employees,company_status,address_confidence,tp_confidence,headquarters_confidence,contact_confidence,Total_confidence
Home - oceanswims.com,https://oceanswims.com.au/,The Real and Original Home of Ocean Swimming (since 1999),oceanswims,"['PO Box 1164 Meadowbank NSW 2114 Australia', 'https://oceanswims.com.au/']","['bh@hotdoc.com.au', 'https://www.crunchbase.com/organization/hotdoc']","['+61414 193 872', 'https://oceanswims.com.au/swims/calendar/eventdetail/728/-/garie-era-nsw.html']","['open water ocean swims', 'swim events', 'formal ocean swim events', 'swim time', 'swim days', 'cold water swimmers', 'ocean swim races', 'other bondi swims', 'open water swimmers', 'many more swims']","['Simon Holland', 'founder(s)', 'https://www.crunchbase.com/organization/hotdoc']","[['Health CareMedicalSaaSSchedulingSoftware'], 'https://www.crunchbase.com/organization/hotdoc']","['Jul 27, 2012', 'https://www.crunchbase.com/organization/hotdoc']","['$117,214 USD', 'https://www.dnb.com/business-directory/company-profiles.ellercamp_pty_limited.33ce246c47215d15488e2e9e3957588e.html']",None,"[' Melbourne, Victoria, Australia', 'https://www.crunchbase.com/organization/hotdoc']",None,"['Private', 'https://www.crunchbase.com/organization/hotdoc']",0.625,0.25,0.0,0.0,0.21875
Coaching Life – Informing Australian Coaches,https://www.coachinglife.com.au/,,coachinglife,None,"['info@yaktrak.com.au', 'https://www.crunchbase.com/organization/yaktrak']","['+61408329103', 'https://www.crunchbase.com/organization/yaktrak']","['coaching coaches', 'other coaches', 'other business coaches', 'many coaches', 'coach training', 'great coaches', 'life coach', 'performance coaches', 'career coaches', 'different coaches']","['Bradley Thomas', 'founder(s)', 'https://www.crunchbase.com/organization/yaktrak']","[['AppsHuman ResourcesSaaSSoftware'], 'https://www.crunchbase.com/organization/yaktrak']","['Jan 1, 2015', 'https://www.crunchbase.com/organization/yaktrak']",None,None,"[' Melbourne, Victoria, Australia', 'https://www.crunchbase.com/organization/yaktrak']",None,"['Private', 'https://www.crunchbase.com/organization/yaktrak']",0.0,0.0,0.0,0.0,0.0
Belgravia Leisure: Home,https://belgravialeisure.com.au/,Belgravia Leisure is an Australian owned and operated leisure management provider partnering with over 40 Local Government and State Government authorities.,belgravialeisure,"['20 Longstaff Rd Bayswater, VICTORIA, 3153 Australia', 'https://www.dnb.com/business-directory/company-profiles.belgravia_health__leisure_group_pty_ltd.2ff9bafbe8216db851c619d44043a4a9.html']","['contactus@belgravialeisure.com.au', 'https://belgravialeisure.com.au/terms-and-conditions/']","['1300 363 265', 'https://belgravialeisure.com.au/privacy-policy/']","['belgravia leisure pools belgravia leisure', 'belgravia leisure membership agreement belgravia leisure', 'belgravia leisure', 'belgravia leisure facilities', 'belgravia leisure venues', 'belgravia leisure staff', 'belgravia leisure posts', 'belgravia leisure access', 'belgravia leisure managed facilities', 'anonymous belgravia leisure']","[['NICK COX', 'Chief Executive Officer'], 'https://www.dnb.com/business-directory/company-profiles.belgravia_health__leisure_group_pty_ltd.2ff9bafbe8216db851c619d44043a4a9.html']","['Education, Arts, entertainment and recreation', 'from_classification_model']","['11 May 2015', 'https://opencorporates.com/companies/nz/5698369']","['$10.66 million USD', 'https://www.dnb.com/business-directory/company-profiles.belgravia_health__leisure_group_pty_ltd.2ff9bafbe8216db851c619d44043a4a9.html']",None,"['New Zealand', 'https://opencorporates.com/companies/nz/5698369']",None,"['Proprietorship Subsidiary', 'https://www.dnb.com/business-directory/company-profiles.belgravia_health__leisure_group_pty_ltd.2ff9bafbe8216db851c619d44043a4a9.html']",0.375,0.25,0.375,0.0,0.25
Courses Australia - Find Online Courses at Courses.com.au,https://www.courses.com.au/,Browse nationally recoginised courses provided by Australian registered training organisations. Find the course to jump your career to the next level! Search by course name  qualification level  provider and Government Funding scheme.,courses,"['3 Comben Drive, Werribee Victoria 3030', 'https://www.courses.com.au/provider-course/certificate-ii-in-hospitality-tmg-college-australia']","['admin@courses.com.au', 'https://www.crunchbase.com/organization/courses-com-au']",None,"['graduate certificate courses', 'available courses', 'course fees', 'certificate iv courses', 'funded course', 'course eligibility', 'most course', 'legal services courses', 'advanced diploma courses', 'agricultural courses']","[['Gerard Green ', 'Training Manager_Australia & New Zealand'], 'from linkedin search google']","[['Education'], 'https://www.crunchbase.com/organization/courses-com-au']","['Mar 2, 2009', 'https://www.crunchbase.com/organization/courses-com-au']",None,None,None,None,"['Private', 'https://www.crunchbase.com/organization/courses-com-au']",0.25,0.0,0.0,0.0,0.0625
U-Yee Accessories Sdn.Bhd.,http://www.uyeeacc.com/v1/,Experience in Continental auto parts  auto lamps & hi-end car accessories for more than 20 years!,uyeeacc,"['Camperdown NSW 2006', ['The University of Sydney, address', 'knowledge_panel']]","['donate@opencart.com', 'http://uyeeacc.com/v1/index.php?route=information/contact']",None,None,None,"['Manufacturing, Healthcare', 'from_classification_model']",None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0
Traveller.com.au | Your Destination for Travel Inspiration,https://www.traveller.com.au/,Discover your next holiday with Australia's most experienced travel writers  incorporating Traveller from the Sydney Morning Herald and The Age,traveller,"['1 Denison Street North Sydney NSW 2060', 'https://www.traveller.com.au/contact-us']","['scoop@smh.com.au', 'https://www.crunchbase.com/organization/traveller']","['1300 455 200', 'https://www.traveller.com.au/coral-expeditions-releases-three-indian-ocean-itineraries-for-new-ship-coral-geographer-h1k7r6']","['new cruise ships', 'tour day', 'best tours', 'tour guide', 'cruise ships', 'best foodie tours', 'first cruise ship designs', 'tour guests', 'tour companies', 'board cruise ships']","[['BRUCE RENNICK LAYBOURN', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.corporate_traveller_magazine_limited.bebee494e6f6c0280825719f826e4d88.html']","[['Travel'], 'https://www.crunchbase.com/organization/traveller']","['31 July 2020', 'https://opencorporates.com/companies/au/642775460']","['$1.97 million USD', 'https://www.dnb.com/business-directory/company-profiles.corporate_traveller_magazine_limited.bebee494e6f6c0280825719f826e4d88.html']",None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/traveller']",None,"['Private', 'https://www.crunchbase.com/organization/traveller']",0.25,0.25,0.0,0.0,0.125
The West Australian | Perth_ WA_ National & World News,https://thewest.com.au/,The West Australian is a leading news source in Perth and WA. Breaking local and world news from sport and business to lifestyle and current affairs.,thewest,"['604 , Brisbane QLD 4001 Australia', 'https://thewest.com.au/contact']","['enquiries@mainroads.wa.gov.au', 'https://www.crunchbase.com/organization/main-roads-western-australia']","['+618 9482 9050', 'https://thewest.com.au/faq']","['perth wa', 'new wa', 'wa', 'perth businesses', 'wa labor', 'wa newspapers', 'wa police', 'regional wa', 'wa truckies', 'wa millennials']","[['Joshua Krueger ', 'Director_Unify'], 'from linkedin search google']","['Healthcare, Finance and insurance', 'from_classification_model']","['18 October 2018', 'https://opencorporates.com/companies/au/629468819']",None,None,"[' East Perth, Western Australia, Australia', 'https://www.crunchbase.com/organization/main-roads-western-australia']",None,"['Private', 'https://www.crunchbase.com/organization/main-roads-western-australia']",0.25,0.25,0.0,0.0,0.125
Newy with Kids: Home,https://newywithkids.com.au/,Mums  dads  carers - discover family-friendly Newcastle  Lake Macquarie & the Hunter! Click here for parks  playgrounds  cafes  events  travel ideas & free fun activities to enjoy with babies and kids.,newywithkids,"['425 High Street, Maitland, NSW 2320', 'https://newywithkids.com.au/after-hours-chemist-list/']","['dev@macrovue.com.au', 'https://www.crunchbase.com/organization/macrovue']","['+61491 112 782', 'https://newywithkids.com.au/newcastle-playgroup-guide/']","['kids areas', 'kids birthday parties', 'free kids activities', 'hunter street newcastle west', 'newcastle beach', 'kids eat free', 'kids party packages', '’s family', 'south newcastle beach skate park', 'school aged kids']","['Dev Sinha', 'founder(s)', 'https://www.crunchbase.com/organization/macrovue']","[['AccountingBig DataFinanceSmall and Medium Businesses'], 'https://www.crunchbase.com/organization/macrovue']","['Jun 1, 2014', 'https://www.crunchbase.com/organization/macrovue']",None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/macrovue']",None,"['Private', 'https://www.crunchbase.com/organization/macrovue']",0.25,0.25,0.0,0.0,0.125
The Fold Southern Highlands: Home Page,https://thefoldsouthernhighlands.com.au/,The Fold is your guide to The Southern Highlands in NSW  Australia  giving you access to useful information about the area. What&#039;s on? What to do..._The Fold is your guide to The Southern Highlands in NSW  Australia  giving you access to useful information about the area. What's on? What to do? Where to shop? You name it. Always on. Info at your finger tips. Where and when you want. ,thefoldsouthernhighlands,"['1 /357 Bong Bong Street Bowral, New South Wales 2576 Australia', 'https://www.thefoldsouthernhighlands.com.au/listing/farm-and-food-producers,retail/p:3']","['info@loopplus.com.au', 'https://www.crunchbase.com/organization/loop-7d7e']","['+61405 413 370', 'https://www.thefoldsouthernhighlands.com.au/listing/farm-and-food-producers']","['local businesses', 'new business', 'small businesses', 'home based businesses', 'businesses', 'other small businesses', 'food producers', 'southern highlands', 'southern highlands nsw', 'listings']","['Kath Hamilton', 'founder(s)', 'https://www.crunchbase.com/organization/loop-7d7e']","[['FitnessHealth Care'], 'https://www.crunchbase.com/organization/loop-7d7e']","['Nov 2017', 'https://www.crunchbase.com/organization/loop-7d7e']","['$464,632 USD', 'https://www.dnb.com/business-directory/company-profiles.the_fold_media_pty_ltd.db2b198dd9f7686936a6a781b41aa0c2.html']",None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/loop-7d7e']",None,"['Private', 'https://www.crunchbase.com/organization/loop-7d7e']",1.0,0.25,0.0,0.0,0.3125
Jora: Job Search Australia,https://au.jora.com/,Browse jobs with Jora. More than 250 000 jobs  all on one job search site. Free registration & alerts.,au.jora,"['North Sydney NSW 2060', ['Jora, address', 'knowledge_panel']]","['contact@jora.com', 'https://www.crunchbase.com/organization/jora']",None,"['senior manager', 'senior audit manager', 'senior insights manager', 'community role senior manager', 'senior audit manager financial crime', 'senior consultant', 'senior management consultant', 'safety partners senior insights manager', 'psychologist aws specialist executive support officer senior manager', 'manager']","['Adam Kushner', 'founder(s)', 'https://www.crunchbase.com/organization/jora']","[['Career PlanningEmploymentHealth CareHuman ResourcesSearch EngineSoftware'], 'https://www.crunchbase.com/organization/jora']","['Jun 25, 2012', 'https://www.crunchbase.com/organization/jora']",None,None,"[' Melbourne, Victoria, Australia', 'https://www.crunchbase.com/organization/jora']",None,"['Private', 'https://www.crunchbase.com/organization/jora']",0.0,0.0,0.0,0.0,0.0
Zetblogs - Best Australian Blogs,https://zetblogs.com.au/,Australian Blogs: The ultimate rank.,zetblogs,"['Collaroy NSW 2101', ['Collaroy Carpets, address', 'knowledge_panel']]","['hello@futuretheory.com.au', 'https://www.crunchbase.com/organization/futuretheory']","['1300 283 795', 'https://zetblogs.com.au/237012-social-contact/']",None,"['Damiane Muller', 'founder(s)', 'https://www.crunchbase.com/organization/futuretheory']","[['AdvertisingDigital MarketingMarketingWeb DesignWeb Development'], 'https://www.crunchbase.com/organization/futuretheory']","['Jun 4, 2016', 'https://www.crunchbase.com/organization/futuretheory']",None,None,"[' Canberra, Australian Capital Territory, Australia', 'https://www.crunchbase.com/organization/futuretheory']",None,"['Private', 'https://www.crunchbase.com/organization/futuretheory']",0.0,0.25,0.0,0.0,0.0625
Pool + Spa Review: industry news_ comment_ feature articles ...,https://www.poolandspareview.com.au/,Pool + Spa Review magazine and website providing The latest industry news  articles  Case studies  products  directory  Events_,poolandspareview,"['2226 North Ryde BC NSW 1670 Australia', 'https://www.poolandspareview.com.au/privacy']","['info@gotoddler.com.au', 'https://www.crunchbase.com/organization/gotoddler-com-au']","['+61 2 9487 2700', 'https://www.poolandspareview.com.au/advertising']",None,"['Francesco Percopo', 'founder(s)', 'https://www.crunchbase.com/organization/gotoddler-com-au']","[['BabyE-CommerceRetail'], 'https://www.crunchbase.com/organization/gotoddler-com-au']","['2008', 'https://www.crunchbase.com/organization/gotoddler-com-au']",None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/gotoddler-com-au']",None,"['Private', 'https://www.crunchbase.com/organization/gotoddler-com-au']",0.25,0.25,0.0,0.0,0.125
Engenha: Emprego e Vagas de Emprego Grátis,https://engenha.com/,O melhor site de vagas de empregos. Encontre agora mesmo um novo emprego!_ O melhor site de vagas de empregos! Encontre agora mesmo um novo emprego!  ,engenha,"['Level 16/580 George St, Sydney NSW 2000', ['Arcadis, address', 'knowledge_panel']]","['cgarrett@engineersaustralia.org.au', 'https://www.crunchbase.com/organization/engineers-australia']","['+61 2 6270 6555', 'https://www.crunchbase.com/organization/engineers-australia']","['de cadastro de vagas de emprego', 'o único site de cadastro de vagas de emprego voltado para todas', 'de', 'engenharia de computação', 'engenharia de telecomunicações postado', 'engenharia de alimentos postado', 'engenharia de produção postado', 'engenharia de controle', 'de empregos para', 'de profissionais']","[['Vinicius Gnatiuk Mitraud ', 'Senior Consultant_Red IT'], 'from linkedin search google']","[['AssociationNon Profit'], 'https://www.crunchbase.com/organization/engineers-australia']","['1919', 'https://www.crunchbase.com/organization/engineers-australia']",None,None,"[' Canberra, Australian Capital Territory, Australia', 'https://www.crunchbase.com/organization/engineers-australia']",None,"['Private', 'https://www.crunchbase.com/organization/engineers-australia']",0.0,0.0,0.0,0.0,0.0
