search_text,title,link,description,comp_name,address,email,telephone_number,keywords,contact_person,type_or_sector,founded_year,revenue,funding,headquarters,No_of_employees,company_status,address_confidence,tp_confidence,headquarters_confidence,contact_confidence,Total_confidence
Dental management software in australia or newzealand,All On 4 Dental Implants | All-On-4 Clinic Australia & New ...,https://allon4.com.au/,All On 4 Dental Implants are the Immediate replacement of ALL teeth ON FOUR dental implants…in just 1-2 days. Call All-On-4 Clinic today on 1300 255 664.,allon4,"['4 Clinic Liverpool Shop/157 Macquarie St Liverpool , NSW 2170 Australia', 'https://allon4.com.au/locations/bupa-dental-liverpool/']","['hello@allon4clinic.co.nz', 'https://allon4.com.au/locations/auckland/']","['1300 255 664', ['All On 4 Clinic Sydney, phone', 'knowledge_panel']]","['dental implants treatment', 'dental implant teeth replacement', 'dental implants', 'immediate dental implants', 'dental implant treatment', 'fixed dental implants', 'individual dental implants', 'cheap dental implants', 'cheap dental implant treatment', 'fewer dental implants']","[['Dr Alex Fibishenko', 'founder'], 'https://museumsvictoria.com.au/join-support/mvbusinessplus/news/fast-five-with-dr-alex-fibishenko-founder-all-on-4-clinic/']","['Healthcare, Services - professional, scientific, and technical', 'from_classification_model']","[' 6 May 1993', 'https://opencorporates.com/companies/nz/582931']","['$427,000 USD', 'https://www.dnb.com/business-directory/company-profiles.all-on-4_team_new_zealand_limited.8a86cac7a6ca28ceb1d41c570213b5c9.html']",None,"['New Zealand', 'https://opencorporates.com/companies/nz/582931']",None,"['Limited\xa0Company Independent', 'https://www.dnb.com/business-directory/company-profiles.all-on-4_team_new_zealand_limited.8a86cac7a6ca28ceb1d41c570213b5c9.html']",0.25,0.375,0.0,0.0,0.15625
Software for dentists in australia or newzealand,Bringing education and smiles to children - Colgate® Bright ...,https://www.colgatebsbf.com.au/,About Colgate® Bright Smiles  Bright Futures™. Bringing education and smiles to children in Australia and New Zealand for over 20 years. The Colgate® Bright ...,colgatebsbf,"['Level  5 , 241 Commonwealth Street Surry Hills NSW 2010', 'https://www.colgatebsbf.com.au/orderKit']","['info@onecontact.com.au', 'https://www.colgatebsbf.com.au/orderKit']","['1800 075 685', 'https://www.colgatebsbf.com.au/orderKit']","['personal biographical information', 'health information', 'information', 'such information', 'sensitive information', 'sufficient information', 'bright futures', 'good oral health', 'oral health education', 'good oral hygiene']","[['Rachel Southwood ', 'Brand Manager_Body Wash ...'], 'from linkedin search google']","['Education, Services - professional, scientific, and technical', 'from_classification_model']",None,None,None,None,None,None,0.25,0.25,0.0,0.0,0.125
Dental office management software in australia or newzealand,Dental Innovations: Home Page,https://www.dentalinnovations.co.nz/,The Humble Co. Dentavision. Ivoclar Vivadent. SDI. Erskine. TrollDental. Ark Health. Adam Dental. Gunz Dental. Praktika - Online Dental Practice Management ...,dentalinnovations,"['021 912 476    A PO Box: 34944 Birkenhead Auckland 0746', 'https://www.dentalinnovations.co.nz/Member']","['headoffice@dentalinnovations.com.nz', 'https://www.dentalinnovations.co.nz/Faq']","['+6421 912476', 'https://www.dentalinnovations.co.nz/Faq']","['dental practices', 'independent dental practices', 'new zealand dental practices', 'smaller independent dental practices', 'independent dental practice owners', 'dental products', 'dental innovation members', 'dental innovations online', 'best practices', 'dental consumable ordering']","[['Merv Saultry', 'Managing_Director'], 'https://au.linkedin.com/in/merv-saultry-5a69a26']","['Services - professional, scientific, and technical, IT - Software', 'from_classification_model']","['30 June 2005', 'https://opencorporates.com/companies/au/115063226']","['$2.2M', 'https://www.owler.com/company/employmenthero']","['$27M', 'https://www.owler.com/company/employmenthero']","['Sydney New South Wales, AU', 'https://www.owler.com/company/employmenthero']","['101', 'https://www.owler.com/company/employmenthero']","['Foreign\xa0Company Subsidiary', 'https://www.dnb.com/business-directory/company-profiles.dental_innovations_pty_ltd.6c29eaafb8e3d1754a97e77941d2a8e1.html']",0.25,0.25,0.5,0.0,0.25
Software for dental laboratory in australia or newzealand,Dentist Bathurst | Dental Clinic Bathurst | The Dental Practice,https://www.dentalpractice.net.au/,Looking for a quality Dentist Bathurst? Our highly trained  friendly team can assist you in all areas of modern dentistry for your dental needs.,dentalpractice,"['Level  1 , 3/90 Keppel Street Bathurst NSW 2795', 'https://www.dentalpractice.net.au/']","['dentisure@dentalcarenetwork.com', 'https://www.dentalpractice.net.au/patient-experience/dentisure/']","['+612 6331 3699', 'https://www.dentalpractice.net.au/3-reasons-why-regular-dentist-visits-are-great-for-you/']","['dental treatments', 'dental health', 'quality dental treatment', 'dental implant treatment', 'dental care', 'orthodontic dental treatment', 'basic dental treatment', 'regular dental appointments', 'routine dental treatments', 'dental problems']","[['Damian Mitsch', 'CEO'], 'https://www.ada.org.au/AusDentResearchFoundation/ADRF-Home/About/board-directors']","['Healthcare, Services - professional, scientific, and technical', 'from_classification_model']","['29 May 2003', 'https://opencorporates.com/companies/au/104901180']","['$613,630 USD', 'https://www.dnb.com/business-directory/company-profiles.pr_dental_practice_pty_ltd.a922084ef964ddec546e19dc06ebce39.html']",None,"['Australia', 'https://opencorporates.com/companies/au/104901180']",None,"['Proprietorship Independent', 'https://www.dnb.com/business-directory/company-profiles.pr_dental_practice_pty_ltd.a922084ef964ddec546e19dc06ebce39.html']",0.25,0.25,0.0,0.0,0.125
Dental practice management software in australia or newzealand,Curious Market Reports – Market Research Reports,https://www.curiousdesk.com/,Curious Desk; 445 E Ohio Street  Unit 2708 Chicago  IL 60611; +1 (773) 654-0355; info@curiousdesk.com. Copyright © 2020. Created by Meks. Powered by ...,curiousdesk,None,"['admin@atlanticmarketresearch.com', 'https://www.curiousdesk.com/author/adminatlanticmarketresearch-com/']",None,"['market research reports', 'market growth', 'vaccines market report', 'market research', 'examined market reports', 'excellent market growth', 'rampant market growth', 'market share', 'impressive market growth', 'market demand']",None,"['Finance and insurance, Manufacturing', 'from_classification_model']",None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0
Software for dentists in australia or newzealand,LIME Network: Home,https://www.limenetwork.net.au/,The LIME Network Indigenous Pathways into Medicine Online Resource is designed to help future students determine which university will be the best fit for ...,limenetwork.net.au,"['Level  13 , 37 York Street, Sydney NSW 2000', 'https://www.limenetwork.net.au/pathwaysp/royal-australasian-college-of-dental-surgeons-racds/']","['ndigenoushealth@anzca.edu.au', 'https://www.limenetwork.net.au/pathwaysp/australian-and-new-zealand-college-of-anaesthetists-anzca-and-its-faculty-of-pain-medicine-fpm/']","['+61 8 8920 0293', 'https://www.limenetwork.net.au/pathway/bachelor-of-clinical-sciences-doctor-of-medicine-bclinsci-md/']","['indigenous medical students', 'indigenous health education', 'indigenous health research', 'indigenous health care', 'indigenous health curriculum', 'indigenous health outcomes', 'indigenous health development', 'indigenous health organisation staff university', 'indigenous health', 'indigenous health initiatives']","[['Gregory Phillips ', 'CEO_ ABSTARR Consulting_.'], 'from linkedin search google']","['Education, Healthcare', 'from_classification_model']","['22 August 2018', 'https://opencorporates.com/companies/au/628322930']",None,None,"['Australia', 'https://opencorporates.com/companies/au/628322930']",None,"['Australian Proprietary Company, Limited By Shares', 'https://opencorporates.com/companies/au/628322930']",0.25,0.25,0.0,0.0,0.125
Dental practice management platform in australia or newzealand,Dental Care Network - Find Dentist Treatments & Services,https://www.dentalcarenetwork.com/,Aug 28  2019 - Dental Care Network is an Online Resource for Finding & Understanding Dental Services. Find Information vetted by dentists and Search for ...,dentalcarenetwork,None,None,None,"['beauty bloggers', 'cosmetic injections', 'home remedies', 'clinical expertise', 'sexy advertisements', 'whiter teeth', 'appearance', 'evidence', 'the most common cosmetic services dentists', 'information']",None,"['Healthcare, Agriculture', 'from_classification_model']",None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0
Dental clinic software in australia or newzealand,NSW Rural Doctors Network,https://www.nswrdn.com.au/,... HEALTH | ABORIGINAL HEALTH | STUDENTS | Login. © Copyright 2020 NSW Rural Doctors Network. https://nswrdn.com.au a PowerSites CMS Website ...,nswrdn,"['PO Box 4061, Dubbo NSW 2830', 'https://www.nswrdn.com.au/site/index.cfm?display=248097']","['jenny.preece@aci.health.nsw.gov.au', 'https://www.nswrdn.com.au/site/index.cfm?display=57880']","['+61 2 4924 8000', 'https://www.nswrdn.com.au/site/contactus']","['rural health club nsw rural doctors network', 'rural nsw medical practice', 'rural nsw communities', 'nsw health', 'rural nsw practice', 'rural health practice', 'rural health', 'rural nsw gps', 'lithgow nsw rural health professionals program', 'rural nsw']","[['Richard Colbran', 'CEO'], 'https://www.nswrdn.com.au/site/index.cfm?module=media&pagemode=indiv&page_id=604132']","['Education, Healthcare', 'from_classification_model']",None,None,None,None,None,None,0.25,0.25,0.0,0.0,0.125
Dental management software in australia or newzealand,TechRadar | The source for tech buying advice,https://www.techradar.com/,The latest technology news and reviews  covering computing  home entertainment systems  gadgets and more.,techradar,None,"['paul.marttila@futurenet.com', 'https://www.techradar.com/au/how-to/advertise-with-us']","['+61 414 996 995', 'https://www.techradar.com/au/how-to/advertise-with-us']","['best games', 'new games', 'best new feature', 'best camera', 'new cameras', 'best ps4 pro games', 'best xbox games', 'best indie games', 'best camera phones', 'more games']","[['Jason Lee ', 'Regional Marketing Manager A/NZ ..._LinkedIn'], 'from linkedin search google']","['Manufacturing, IT - Software', 'from_classification_model']",None,None,None,None,None,None,0.0,0.25,0.0,0.0,0.0625
Software for dentists in australia or newzealand,Zimmer Biomet Dental,https://www.zimmerbiometdental.com/,... or screw-retained abutments for angled screw access channel restorations for Zimmer Biomet Dental Certain® and Tapered Screw-Vent® (TSV®) Implants.,zimmerbiometdental,"['Se 5 L 8 15 Talavera Rd Macquarie Park, NEW SOUTH WALES, 2113 Australia', 'https://www.dnb.com/business-directory/company-profiles.biomet_3i_australia_pty_limited.0c9d141dcdc608d9dd03dbd1be833ef2.html']","['es.3ipsp@zimmerbiomet.com', 'https://www.zimmerbiometdental.com/es/wps/portal/dental/site/dental/corporate/!ut/p/z1/lZHLboMwEEW_JYss0QwGjLMkWSRtQyOFPMCbyhgIVGATZJF-fp1uqkp5qF6NNdfymTPAIQWuxNichGm0Eq29Z5x-rGYBcd-QrBnZLTDyXpJDfEje3WUIx2cBbtt450QIB-DApTK9qSEzRamMaB2plbHVFGvdlVOUeuj1IEx5zfayKSALg1ySfFY4PvVdx8cKHUZL5lA_LwJP5mVAmWXjN76PcL4lcw9xuSE3A3_4MjtfeHe-DYXj2JQX2Cs9dNZX8k_EFcLrD8IDg3YHzef5zCMr6irmy0D61JR9RIZ4EZ8sjjC106hKQ_rb77t9xzy6ZZddVbfjOoomk2_fLwHP/dz/d5/L2dBISEvZ0FBIS9nQSEh/']","['+6102) 9483 5400', ['Zimmer Biomet Australia, phone', 'knowledge_panel']]","['de adaptadores de tubos de zimmer', 'de zimmer biomet', 'de zimmer biomet dental', 'los pilares de contorno de zirconio de zimmer', 'de conexión de', 'de zimmer biomet dental y de los tubos maestros navigator', 'de planificación de', 'de zimmer biomet holdings', 'propiedad de zimmer biomet', 'propos de zimmer biomet']","[['LISA COLLIE', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.biomet_3i_australia_pty_limited.0c9d141dcdc608d9dd03dbd1be833ef2.html']","['Healthcare, Services - professional, scientific, and technical', 'from_classification_model']",None,"['$3.68 million USD', 'https://www.dnb.com/business-directory/company-profiles.biomet_3i_australia_pty_limited.0c9d141dcdc608d9dd03dbd1be833ef2.html']",None,None,None,"['Proprietorship Subsidiary', 'https://www.dnb.com/business-directory/company-profiles.biomet_3i_australia_pty_limited.0c9d141dcdc608d9dd03dbd1be833ef2.html']",0.0,0.0,0.0,0.0,0.0
Dental practice management software in australia or newzealand,Instant Tech News,https://www.instanttechnews.com/,Berberine is a naturally occurring alkaloid currently being employed in the treatment of metabolic-related disorders. The known mechanism of action as ...,instanttechnews,None,None,None,"['market research reports', 'strategic market research reports', 'global lyophilizer market research report', 'market growth', 'market research', 'smart bottles market report', 'psoriasis drug market report', 'global market size', 'regional market analysis warfarin market', 'market segments']",None,"['Finance and insurance, IT - Software', 'from_classification_model']",None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0
Dental practice management platform in australia or newzealand,HealthEngine,https://healthengine.com.au/,Book Doctor  GP  Dentist or Healthcare Specialist Appointments Online. Millions of Appointments with Trusted Practitioners Available 24/7  Australia-Wide.,healthengine,"['5250 Practitioners in Dawesley, SA 5252', 'https://healthengine.com.au/appointments/bulk-billing-gp/SA/Nairne-5252/NextAvailable/']",None,"['+61879700793', 'https://healthengine.com.au/appointment/book/46419/General%20Practice/2020-09-28T1010/?practitioner=undefined&source=serp']","['hours gps hobart book appointments', 'new patient appointments', 'allied health services', 'book appointment', 'appointments', 'video appointments', 'show appointments', 'standard appointments', 'health care', 'new patients']","[['MARCUS LEONG ENG TAN', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.healthengine_pty_ltd.ee457aa046ca094084a3348ec2a397a8.html']","['Healthcare, Education', 'from_classification_model']","['10 August 2009', 'https://opencorporates.com/companies/au/138767021']","['$12.58 million USD', 'https://www.dnb.com/business-directory/company-profiles.healthengine_pty_ltd.ee457aa046ca094084a3348ec2a397a8.html']",None,"['Australia', 'https://opencorporates.com/companies/au/138767021']",None,"['Proprietorship Parent', 'https://www.dnb.com/business-directory/company-profiles.healthengine_pty_ltd.ee457aa046ca094084a3348ec2a397a8.html']",0.25,0.25,0.75,0.0,0.3125
